child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence
wanda,254,break,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if you bite the balloon Elana you will break it,dinner,1,wanda254
wanda,255,come,TRUE,TRUE,TRUE,to,place,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so what Christopher come-PAST over to that place,dinner,4,wanda255
wanda,256,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-PAST they do here,dinner,5,wanda256
wanda,260,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so Christy come-PAST over and play-PAST,dinner,0,wanda260
wanda,260,play,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so Christy come-PAST over and play-PAST,dinner,0,wanda260
wanda,261,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you guy-PL have a good time,dinner,4,wanda261
wanda,262,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want another green pepper,dinner,9,wanda262
wanda,264,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want some more green pepper,dinner,0,wanda264
wanda,266,finish,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hey be-PRES you finish-PAST,dinner,6,wanda266
wanda,267,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you go outside,dinner,4,wanda267
wanda,268,do,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST,dinner,1,wanda268
wanda,269,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you go outside and play,dinner,5,wanda269
wanda,272,come,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,very late afternoon it be-PAST very chill-dn when Christy and Shawn come-PAST and oh look,dinner,3,wanda272
wanda,273,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Elana find-PAST all the clean dish-PL and she~be make-PRESP us tea,dinner,0,wanda273
wanda,275,bring,TRUE,TRUE,TRUE,for,family,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,honey why do~not you bring tea for the whole family,dinner,9,wanda275
wanda,276,have,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what sort of cookie-PL should we have,dinner,1,wanda276
wanda,277,have,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what sort of cookie-PL should we have Wanda,dinner,0,wanda277
wanda,282,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so they do-PAST~not have any,dinner,0,wanda282
wanda,289,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you find-PAST a bowl,dinner,1,wanda289
wanda,290,listen,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,listen oh,dinner,4,wanda290
wanda,295,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh what be-PAST I go-PRESP to say,dinner,6,wanda295
wanda,296,say,FALSE,FALSE,FALSE,to,elana,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I be-PAST go-PRESP to say to Elana Elana we spend-PAST a_lot_of time clean-PRESP up that sink and you be-PRES big enough now so_that you can put-ZERO away thing-PL when you~be finish-PAST with them too,dinner,5,wanda296
wanda,296,spend,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I be-PAST go-PRESP to say to Elana Elana we spend-PAST a_lot_of time clean-PRESP up that sink and you be-PRES big enough now so_that you can put-ZERO away thing-PL when you~be finish-PAST with them too,dinner,5,wanda296
wanda,296,put,FALSE,TRUE,FALSE,with,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I be-PAST go-PRESP to say to Elana Elana we spend-PAST a_lot_of time clean-PRESP up that sink and you be-PRES big enough now so_that you can put-ZERO away thing-PL when you~be finish-PAST with them too,dinner,5,wanda296
wanda,296,finish,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I be-PAST go-PRESP to say to Elana Elana we spend-PAST a_lot_of time clean-PRESP up that sink and you be-PRES big enough now so_that you can put-ZERO away thing-PL when you~be finish-PAST with them too,dinner,5,wanda296
wanda,301,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,here you want me,dinner,1,wanda301
wanda,303,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,know,she want-PAST to know where be-PAST,dinner,7,wanda303
wanda,303,know,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,she want-PAST to know where be-PAST,dinner,7,wanda303
wanda,314,understand,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you understand me,dinner,6,wanda314
wanda,315,swallow,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,get,swallow what you~have get-PAST in your mouth first,dinner,6,wanda315
wanda,315,get,FALSE,TRUE,TRUE,in,mouth,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,swallow what you~have get-PAST in your mouth first,dinner,6,wanda315
wanda,316,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I see the evidence,dinner,9,wanda316
wanda,321,eat,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Elana be-PRES~not you go-PRESP to eat your chocolate cookie,dinner,4,wanda321
wanda,328,saw,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I never saw Archie,dinner,3,wanda328
wanda,329,saw,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I only saw Louie,dinner,4,wanda329
wanda,330,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I only see-PAST a cat,dinner,2,wanda330
wanda,331,saw,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I only saw Lilly Lilly,dinner,6,wanda331
wanda,336,want,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want more cookie-PL,dinner,2,wanda336
wanda,337,keep,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be stupid that you keep push-PRESP your chair back that way,dinner,1,wanda337
wanda,338,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,cookie she want-3S a new cookie,dinner,4,wanda338
wanda,339,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can~not have a new cookie until you finish your old cookie,dinner,7,wanda339
wanda,339,finish,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can~not have a new cookie until you finish your old cookie,dinner,7,wanda339
wanda,340,hurt,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-PRES your feel-PRESP very hurt-ZERO Elana,dinner,4,wanda340
wanda,341,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,get,she see-PAST we all get-PAST new cookie-PL she want-PAST one too,dinner,6,wanda341
wanda,341,get,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she see-PAST we all get-PAST new cookie-PL she want-PAST one too,dinner,6,wanda341
wanda,341,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she see-PAST we all get-PAST new cookie-PL she want-PAST one too,dinner,6,wanda341
wanda,342,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,finish,she want-PAST a new cookie even though she do-PAST~not finish the old cookie,dinner,5,wanda342
wanda,342,finish,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she want-PAST a new cookie even though she do-PAST~not finish the old cookie,dinner,5,wanda342
wanda,343,do,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,this be-PAST the first craze-dv thing she do-PAST,dinner,0,wanda343
wanda,344,think,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,not to think it be-PAST her first cookie ever,dinner,1,wanda344
wanda,345,finish,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~will never finish your other cookie,dinner,7,wanda345
wanda,346,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,tell,Wanda be-PAST so fun-dn do-PAST I tell you what she say-PAST,dinner,0,wanda346
wanda,346,tell,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Wanda be-PAST so fun-dn do-PAST I tell you what she say-PAST,dinner,0,wanda346
wanda,346,say,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Wanda be-PAST so fun-dn do-PAST I tell you what she say-PAST,dinner,0,wanda346
wanda,348,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,know,she say-PAST we know somebody~be favorite cookie-PL,dinner,7,wanda348
wanda,348,know,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she say-PAST we know somebody~be favorite cookie-PL,dinner,7,wanda348
wanda,349,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,know,I want to know how you keep-PAST that secret,dinner,5,wanda349
wanda,349,know,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,keep,I want to know how you keep-PAST that secret,dinner,5,wanda349
wanda,349,keep,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I want to know how you keep-PAST that secret,dinner,5,wanda349
wanda,351,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,how do-PAST you know what it be-PAST,dinner,3,wanda351
wanda,354,forget,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be sure she forget-PAST,dinner,3,wanda354
wanda,356,tell,FALSE,FALSE,TRUE,about,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but not to be able to tell us about it when we first come-PAST,dinner,5,wanda356
wanda,356,come,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but not to be able to tell us about it when we first come-PAST,dinner,5,wanda356
wanda,357,ask,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I ask-PAST Wanda,dinner,6,wanda357
wanda,358,base,TRUE,FALSE,FALSE,on,letter,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,say,base-PAST on your mother~s letter I say-PAST how be-PAST you girl-PL that day,dinner,2,wanda358
wanda,358,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,base-PAST on your mother~s letter I say-PAST how be-PAST you girl-PL that day,dinner,2,wanda358
wanda,359,tell,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-PAST you reason-dv and cooperative and what do-PAST you tell me,dinner,1,wanda359
wanda,361,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,you say-PAST Sissy be-PAST ease-dn to get along with but you be-PAST~not right,dinner,7,wanda361
wanda,361,get,FALSE,FALSE,FALSE,with,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you say-PAST Sissy be-PAST ease-dn to get along with but you be-PAST~not right,dinner,7,wanda361
wanda,362,go,FALSE,TRUE,FALSE,to,photograph,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the day that you go-PAST to the photograph-dv,dinner,1,wanda362
wanda,363,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,in Danvers I say-PAST you be-PAST ease-dn to get along with that day,dinner,5,wanda363
wanda,363,get,FALSE,FALSE,FALSE,with,day,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,in Danvers I say-PAST you be-PAST ease-dn to get along with that day,dinner,5,wanda363
wanda,365,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what your Grandmother~s be-PASTP through to get a picture of you smile-PRESP,dinner,5,wanda365
wanda,366,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,frown,you want-PAST to frown but do-PAST you see what a beautiful smile you have in that picture,dinner,2,wanda366
wanda,366,frown,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want-PAST to frown but do-PAST you see what a beautiful smile you have in that picture,dinner,2,wanda366
wanda,366,see,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want-PAST to frown but do-PAST you see what a beautiful smile you have in that picture,dinner,2,wanda366
wanda,366,have,FALSE,TRUE,FALSE,in,picture,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want-PAST to frown but do-PAST you see what a beautiful smile you have in that picture,dinner,2,wanda366
wanda,369,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know something,dinner,7,wanda369
wanda,372,ride,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe we could ride the bus all the way down the Massachusetts turnpike and go to Jordan Marsh photograph-dv,dinner,2,wanda372
wanda,372,go,FALSE,FALSE,FALSE,to,photograph,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe we could ride the bus all the way down the Massachusetts turnpike and go to Jordan Marsh photograph-dv,dinner,2,wanda372
wanda,373,like,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you like that idea to smile at the photograph-dv and not,dinner,9,wanda373
wanda,373,smile,FALSE,FALSE,FALSE,at,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you like that idea to smile at the photograph-dv and not,dinner,9,wanda373
wanda,375,listen,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,find,listen we could find some place,dinner,6,wanda375
wanda,375,find,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,listen we could find some place,dinner,6,wanda375
wanda,376,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be go-PRESP to go,dinner,0,wanda376
wanda,377,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I take-PAST them both on the bus from Watertown Square and I do-PAST~not even know where the bus be-PAST,dinner,7,wanda377
wanda,377,even,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I take-PAST them both on the bus from Watertown Square and I do-PAST~not even know where the bus be-PAST,dinner,7,wanda377
wanda,377,know,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,TRUE,be,I take-PAST them both on the bus from Watertown Square and I do-PAST~not even know where the bus be-PAST,dinner,7,wanda377
wanda,380,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST I say you could have a third,dinner,0,wanda380
wanda,380,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST I say you could have a third,dinner,0,wanda380
wanda,383,tell,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be dirt-dn I can tell,dinner,6,wanda383
wanda,385,count,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~have have-PASTP post doctoral education Wanda I can count,dinner,4,wanda385
wanda,388,pick,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you pick apart candy,dinner,1,wanda388
wanda,389,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh boy if I get sick then I get to stay home from work tomorrow huh,dinner,3,wanda389
wanda,389,get,FALSE,TRUE,FALSE,to,home,from,work,NONE,NONE,NONE,NONE,FALSE,NONE,oh boy if I get sick then I get to stay home from work tomorrow huh,dinner,3,wanda389
wanda,390,sit,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then I can sit home all day and eat cookie-PL,dinner,0,wanda390
wanda,390,eat,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then I can sit home all day and eat cookie-PL,dinner,0,wanda390
wanda,391,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what Daddy,dinner,3,wanda391
wanda,395,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hey you know what Wanda,dinner,2,wanda395
wanda,397,go,TRUE,TRUE,FALSE,to,tomorrow,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I have_to go to the dentist tomorrow,dinner,2,wanda397
wanda,398,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do,dinner,9,wanda398
wanda,399,go,TRUE,TRUE,FALSE,to,dentist,until,four,NONE,NONE,NONE,NONE,FALSE,NONE,you do~not have_to go to the dentist again until you~be four and a half,dinner,4,wanda399
wanda,400,send,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,I~will send you a card when you~be around four and a half and I~will say please call for another appointment to see Dr,dinner,2,wanda400
wanda,400,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will send you a card when you~be around four and a half and I~will say please call for another appointment to see Dr,dinner,2,wanda400
wanda,400,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will send you a card when you~be around four and a half and I~will say please call for another appointment to see Dr,dinner,2,wanda400
wanda,402,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what,dinner,4,wanda402
wanda,406,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that I have,dinner,7,wanda406
wanda,410,forget,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,it~be not something you forget to take care of,dinner,1,wanda410
wanda,410,take,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be not something you forget to take care of,dinner,1,wanda410
wanda,411,know,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~have be-PASTP thing-PL before you~be even up in the morning you know,dinner,9,wanda411
wanda,412,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,I say-PAST I~have be-PASTP,dinner,1,wanda412
wanda,413,jog,TRUE,TRUE,FALSE,to,newton,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why do~not you jog down to Newton Center,dinner,1,wanda413
wanda,415,shower,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be only a mile and a half then you could shower and,dinner,2,wanda415
wanda,426,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hey have you see-PASTP my plant-PL,dinner,0,wanda426
wanda,429,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yeah I take-PAST a look,dinner,4,wanda429
wanda,433,put,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I put-ZERO something so it will-COND~not get,dinner,0,wanda433
wanda,433,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I put-ZERO something so it will-COND~not get,dinner,0,wanda433
wanda,435,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know outside,dinner,4,wanda435
wanda,439,have,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Bill and Judy Brady probable-dadj have a,dinner,3,wanda439
wanda,441,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,TRUE,say,I think-PAST that she say-PAST tar paper,dinner,2,wanda441
wanda,441,say,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think-PAST that she say-PAST tar paper,dinner,2,wanda441
wanda,445,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I can get tar paper,dinner,1,wanda445
wanda,449,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you have any in your apartment,dinner,5,wanda449
wanda,455,finish,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they finish-PAST that,dinner,2,wanda455
wanda,457,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so it look-3S nice,dinner,5,wanda457
wanda,462,look,FALSE,TRUE,TRUE,like,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be what it look-3S like,dinner,0,wanda462
wanda,465,come,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,instant sun Wanda you~will have_to come maybe next week or the week after to my x_ray department they~will,dinner,4,wanda465
wanda,467,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,you know what will-COND be a,dinner,5,wanda467
wanda,468,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they put-ZERO new floor-PL and new ceiling-PL in,dinner,2,wanda468
wanda,473,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay we~will do that,dinner,6,wanda473
wanda,474,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will do that,dinner,0,wanda474
wanda,475,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,will-COND you like to do that,dinner,5,wanda475
wanda,475,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you like to do that,dinner,5,wanda475
wanda,480,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,NONE,I take it Lonnie and Chris be-PRES go-PRESP to,dinner,1,wanda480
wanda,482,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,otherwise she say-PAST they will-COND have love-PASTP to visit be-PASTP want-PRESP to take the kid-PL to pop-PL and this will-COND have be-PASTP a good excuse as any you could have sell-PASTP four ticket-PL,dinner,3,wanda482
wanda,482,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,otherwise she say-PAST they will-COND have love-PASTP to visit be-PASTP want-PRESP to take the kid-PL to pop-PL and this will-COND have be-PASTP a good excuse as any you could have sell-PASTP four ticket-PL,dinner,3,wanda482
wanda,482,have,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,otherwise she say-PAST they will-COND have love-PASTP to visit be-PASTP want-PRESP to take the kid-PL to pop-PL and this will-COND have be-PASTP a good excuse as any you could have sell-PASTP four ticket-PL,dinner,3,wanda482
wanda,490,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you tell-PAST me three,dinner,1,wanda490
wanda,492,call,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay and when Tricia call-PAST me and I say-PAST can you go and she say-PAST well we want to make sure we have a baby so they~be go-PRESP~to try to reserve a baby,dinner,7,wanda492
wanda,492,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,go,okay and when Tricia call-PAST me and I say-PAST can you go and she say-PAST well we want to make sure we have a baby so they~be go-PRESP~to try to reserve a baby,dinner,7,wanda492
wanda,492,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay and when Tricia call-PAST me and I say-PAST can you go and she say-PAST well we want to make sure we have a baby so they~be go-PRESP~to try to reserve a baby,dinner,7,wanda492
