child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence,,child,rand,childinitial,rand,
charlie,42,except,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I~will put-ZERO it back except I~be just nervous that it will turn out to be so do-PASTP you will~not like it,dinner,6,charlie42,,charlie281,7,c,0.578060305,7
charlie,42,turn,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,be,I~will put-ZERO it back except I~be just nervous that it will turn out to be so do-PASTP you will~not like it,dinner,6,charlie42,,charlie282,4,c,0.368882718,4
charlie,42,like,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will put-ZERO it back except I~be just nervous that it will turn out to be so do-PASTP you will~not like it,dinner,6,charlie42,,charlie284,7,c,0.8829792,7
charlie,44,manage,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,remember,do-PAST he manage to remember what he have-PAST do-PASTP,dinner,8,charlie44,,charlie285,7,c,0.90418317,7
charlie,44,remember,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,NONE,do-PAST he manage to remember what he have-PAST do-PASTP,dinner,8,charlie44,,charlie286,3,c,0.360700219,3
charlie,46,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you go swim-PRESP Charlie,dinner,7,charlie46,,charlie289,9,c,0.668055225,9
charlie,47,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST,dinner,6,charlie47,,charlie290,3,c,0.489592303,3
charlie,48,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST,dinner,7,charlie48,,charlie291,0,c,0.928764414,0
charlie,49,wear,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you wear water wing-PL,dinner,1,charlie49,,charlie293,6,c,0.836966974,6
charlie,54,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she get-PAST the big boat,dinner,2,charlie54,,charlie294,4,c,0.843272539,4
charlie,56,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~genmod she get the big boat,dinner,0,charlie56,,charlie295,6,c,0.203019732,6
charlie,59,take,TRUE,TRUE,TRUE,for,ride,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST she take you for a ride,dinner,7,charlie59,,charlie296,2,c,0.945547327,2
charlie,60,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,go,you want-PAST to go back with your Mom,dinner,3,charlie60,,charlie297,5,c,0.743232526,5
charlie,60,go,FALSE,FALSE,FALSE,with,mom,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want-PAST to go back with your Mom,dinner,3,charlie60,,charlie300,0,c,0.524868546,0
charlie,61,take,TRUE,TRUE,TRUE,for,ride,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but she take-PAST me for a ride,dinner,6,charlie61,,charlie301,6,c,0.189694259,6
charlie,64,go,TRUE,TRUE,FALSE,for,ride,with,sabina,NONE,NONE,NONE,NONE,FALSE,NONE,why do-PAST~not you go for a ride with Sabina,dinner,3,charlie64,,charlie302,0,c,0.488694799,0
charlie,65,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,go,you want-PAST to go back to the car,dinner,2,charlie65,,charlie304,7,c,0.47146368,7
charlie,65,go,FALSE,FALSE,FALSE,to,car,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want-PAST to go back to the car,dinner,2,charlie65,,charlie305,1,c,0.580085991,1
charlie,66,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see,dinner,3,charlie66,,charlie306,6,c,0.928367095,6
charlie,67,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he get-PAST a little nervous,dinner,1,charlie67,,charlie307,7,c,0.978394621,7
charlie,69,go,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,dinner,8,charlie69,,charlie309,3,c,0.789945396,3
charlie,69,have,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,dinner,8,charlie69,,charlie310,1,c,0.352061819,1
charlie,69,get,FALSE,TRUE,FALSE,in,canoe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,dinner,8,charlie69,,charlie312,3,c,0.612342522,3
charlie,69,take,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,dinner,8,charlie69,,charlie313,9,c,0.304864974,9
charlie,73,take,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh the tide~be go-PRESP out and it take-3S you out,dinner,7,charlie73,,charlie314,4,c,0.169468284,4
charlie,74,take,FALSE,TRUE,TRUE,in,rush,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the tide~be go-PRESP out it take-3S you out in a great rush,dinner,4,charlie74,,charlie317,9,c,0.05589747,9
charlie,75,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then how do you get back,dinner,7,charlie75,,charlie318,2,c,0.125942758,2
charlie,77,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see,dinner,8,charlie77,,charlie319,2,c,0.842907781,2
charlie,78,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST,dinner,9,charlie78,,charlie320,6,c,0.854130427,6
charlie,79,drive,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you drive her,dinner,3,charlie79,,charlie322,1,c,0.663000454,1
charlie,82,lie,FALSE,TRUE,FALSE,in,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,a mat be-3S that thing you lie on in the water,dinner,5,charlie82,,charlie324,1,c,0.3277614,1
charlie,86,blow,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it blow-3S up,dinner,7,charlie86,,charlie325,5,c,0.079529865,5
charlie,87,look,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it look-3S sort sort of like a boat,dinner,6,charlie87,,charlie328,5,c,0.555445617,5
charlie,91,use,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you use-PAST that,dinner,4,charlie91,,charlie331,1,c,0.357842917,1
charlie,99,look,FALSE,TRUE,FALSE,for,sand,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but by the time we got_to the beach there be-PAST there be-PAST pool-PL of water and left space-PL and stuff like that and you could look for sand that just wash-PAST up,dinner,7,charlie99,,charlie334,9,c,0.33766859,9
charlie,99,wash,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but by the time we got_to the beach there be-PAST there be-PAST pool-PL of water and left space-PL and stuff like that and you could look for sand that just wash-PAST up,dinner,7,charlie99,,charlie338,8,c,0.503072621,8
charlie,102,look,TRUE,TRUE,FALSE,for,sand,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Charlie do-PAST~not look for sand,dinner,4,charlie102,,charlie340,3,c,0.377077403,3
charlie,103,mean,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you mean you go-PAST to the ocean beach because there be-PAST green on the back,dinner,4,charlie103,,charlie341,9,c,0.615343493,9
charlie,103,go,TRUE,TRUE,FALSE,to,beach,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you mean you go-PAST to the ocean beach because there be-PAST green on the back,dinner,4,charlie103,,charlie343,2,c,0.736851325,2
charlie,106,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see,dinner,2,charlie106,,charlie347,1,c,0.282453767,1
charlie,121,remember,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,turn,and do you remember your lip-PL turn-PAST blue,dinner,1,charlie121,,charlie350,4,c,0.063620658,4
charlie,121,turn,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and do you remember your lip-PL turn-PAST blue,dinner,1,charlie121,,charlie352,4,c,0.885800265,4
charlie,123,turn,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,lip-PL turn-PAST blue,dinner,8,charlie123,,charlie365,8,c,0.05262803,8
charlie,125,remember,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,remember that,dinner,0,charlie125,,charlie366,9,c,0.507940963,9
charlie,127,put,TRUE,TRUE,TRUE,in,water,until,turn,NONE,NONE,NONE,NONE,FALSE,NONE,you put-ZERO them in the water until they turn blue,dinner,1,charlie127,,charlie367,3,c,0.181640533,3
charlie,127,turn,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you put-ZERO them in the water until they turn blue,dinner,1,charlie127,,charlie368,6,c,0.821698796,6
charlie,129,keep,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,dinner,6,charlie129,,charlie371,2,c,0.170396232,2
charlie,129,ooh,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,dinner,6,charlie129,,charlie373,1,c,0.223314921,1
charlie,129,aah,FALSE,FALSE,FALSE,over,lip,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,dinner,6,charlie129,,charlie378,8,c,0.063264139,8
charlie,129,keep,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,dinner,6,charlie129,,charlie381,7,c,0.698464754,7
charlie,133,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she look-PAST just fine,dinner,6,charlie133,,charlie382,3,c,0.260987699,3
charlie,138,show,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she show-PAST Charlie a bunch of comic book-PL and,dinner,6,charlie138,,charlie385,1,c,0.118565353,1
charlie,140,keep,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Charlie keep-PAST say-PRESP to me,dinner,7,charlie140,,charlie388,7,c,0.033381124,7
charlie,141,read,TRUE,FALSE,FALSE,to,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,read-ZERO to me Mom,dinner,8,charlie141,,charlie389,3,c,0.829087239,3
charlie,142,read,TRUE,FALSE,FALSE,to,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,read-ZERO to me,dinner,0,charlie142,,charlie390,7,c,0.965888153,7
charlie,145,read,TRUE,TRUE,TRUE,to,him,in,german,NONE,NONE,NONE,NONE,FALSE,NONE,Sabina care-dadj will-COND read-ZERO them to him in German,dinner,0,charlie145,,charlie391,6,c,0.585506451,6
charlie,148,keep,FALSE,TRUE,FALSE,on,look,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Charlie will-COND never say a word keep right on look-PRESP along,dinner,6,charlie148,,charlie392,9,c,0.217992111,9
charlie,149,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she have-PAST a Tom and Jerry comic do-PAST~not she,dinner,3,charlie149,,charlie393,9,c,0.942640896,9
charlie,155,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say Charlie try this,dinner,6,charlie155,,charlie394,8,c,0.45058455,8
charlie,155,try,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say Charlie try this,dinner,6,charlie155,,charlie395,5,c,0.529273663,5
charlie,157,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you~have never have-PAST it before,dinner,9,charlie157,,charlie399,9,c,0.953247283,9
charlie,160,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,look I~be have-PRESP the same thing and it~be delicious,dinner,7,charlie160,,charlie400,0,c,0.120330948,0
charlie,163,mean,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,say,what I mean-PAST to say to you early-CP about Mike and Judy be-PAST that they say-PAST,dinner,6,charlie163,,charlie401,7,c,0.436169145,7
charlie,163,say,FALSE,FALSE,FALSE,to,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what I mean-PAST to say to you early-CP about Mike and Judy be-PAST that they say-PAST,dinner,6,charlie163,,charlie402,4,c,0.741254967,4
charlie,163,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what I mean-PAST to say to you early-CP about Mike and Judy be-PAST that they say-PAST,dinner,6,charlie163,,charlie404,6,c,0.492552298,6
charlie,164,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,TRUE,bring,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,dinner,7,charlie164,,charlie405,5,c,0.953587111,5
charlie,164,bring,FALSE,TRUE,TRUE,for,night,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,dinner,7,charlie164,,charlie406,6,c,0.143421001,6
charlie,164,take,FALSE,TRUE,TRUE,in,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,dinner,7,charlie164,,charlie407,6,c,0.38858992,6
charlie,164,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,dinner,7,charlie164,,charlie408,2,c,0.179335903,2
charlie,167,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but we~will do that when we get her,dinner,7,charlie167,,charlie412,7,c,0.013122089,7
charlie,167,get,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but we~will do that when we get her,dinner,7,charlie167,,charlie416,5,c,0.001533218,5
charlie,168,suppose,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when we suppose-PAST to,dinner,8,charlie168,,charlie417,1,c,0.509184413,1
charlie,171,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they have a place to go and look at,dinner,5,charlie171,,charlie419,2,c,0.791396052,2
charlie,171,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they have a place to go and look at,dinner,5,charlie171,,charlie420,3,c,0.34602041,3
charlie,171,look,FALSE,FALSE,FALSE,at,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they have a place to go and look at,dinner,5,charlie171,,charlie421,6,c,0.404017987,6
charlie,177,pick,FALSE,FALSE,FALSE,up,what,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the information I~be begin-PRESP to pick up be-3S that what,dinner,8,charlie177,,charlie422,3,c,0.198980475,3
charlie,178,make,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they~be come-PRESP in Thursday or something and they will make a pass by the aquarium,dinner,6,charlie178,,charlie423,3,c,0.865136716,3
charlie,182,make,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make the pass by the aquarium,dinner,6,charlie182,,charlie424,2,c,0.310886583,2
charlie,187,have,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but it~be not clear whether they~will have the sail-PL up or not,dinner,2,charlie187,,charlie431,9,c,0.885470037,9
charlie,188,take,FALSE,TRUE,FALSE,for,go,with,set,NONE,NONE,NONE,NONE,FALSE,NONE,next Thursday be-3S when they take off again for Europe or where ever they~be go-PRESP with their sail-PL set and what have you,dinner,0,charlie188,,charlie433,6,c,0.374598713,6
charlie,189,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I get-PAST you,dinner,8,charlie189,,charlie435,9,c,0.232904544,9
charlie,190,use,FALSE,TRUE,FALSE,at,have,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Boise_and_Blanket which be-3S the travel agency that we use at work have-3S,dinner,6,charlie190,,charlie436,3,c,0.373687019,3
charlie,190,have,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Boise_and_Blanket which be-3S the travel agency that we use at work have-3S,dinner,6,charlie190,,charlie438,8,c,0.701015263,8
charlie,194,throw,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,toot,and for twenty five buck-PL a throw they will toot you out,dinner,8,charlie194,,charlie441,5,c,0.344468521,5
charlie,194,toot,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and for twenty five buck-PL a throw they will toot you out,dinner,8,charlie194,,charlie442,7,c,0.297571462,7
charlie,195,take,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,take you along,dinner,8,charlie195,,charlie443,9,c,0.2941791,9
charlie,204,taste,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can taste it if you want but let~us not lean over and get it that way,dinner,6,charlie204,,charlie444,6,c,0.515402158,6
charlie,204,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can taste it if you want but let~us not lean over and get it that way,dinner,6,charlie204,,charlie445,3,c,0.966830097,3
charlie,204,lean,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can taste it if you want but let~us not lean over and get it that way,dinner,6,charlie204,,charlie446,6,c,0.402923445,6
charlie,204,get,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can taste it if you want but let~us not lean over and get it that way,dinner,6,charlie204,,charlie448,6,c,0.363231739,6
charlie,206,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want a little of that,dinner,9,charlie206,,charlie449,1,c,0.587215491,1
charlie,207,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do~not have_to have it,dinner,3,charlie207,,charlie450,4,c,0.069211387,4
charlie,208,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but I do~not want you reach-PRESP for it thanks,dinner,1,charlie208,,charlie451,4,c,0.923575016,4
charlie,209,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you say,dinner,4,charlie209,,charlie453,6,c,0.044823357,6
charlie,210,bet,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you bet-ZERO bet-ZERO,dinner,2,charlie210,,charlie455,9,c,0.275041755,9
charlie,210,bet,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you bet-ZERO bet-ZERO,dinner,2,charlie210,,charlie459,1,c,0.002831231,1
charlie,211,throw,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that sound-PL like a good-CP deal except for the twenty five buck-PL a throw,dinner,4,charlie211,,charlie460,4,c,0.283574911,4
charlie,213,do,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,this be-3S distinct-dadj on land and I~be not sure we can do it,dinner,7,charlie213,,charlie462,4,c,0.631790009,4
charlie,215,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,see,but I will-COND real-dadj like to see them at some time,dinner,3,charlie215,,charlie463,9,c,0.59152514,9
charlie,215,see,FALSE,FALSE,TRUE,at,time,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but I will-COND real-dadj like to see them at some time,dinner,3,charlie215,,charlie464,4,c,0.114816802,4
charlie,217,get,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and it seem-PASTP like it be-PAST possible-dadj the only time we will-COND get a chance,dinner,5,charlie217,,charlie465,2,c,0.840933349,2
charlie,219,mean,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what that mean-3S,dinner,2,charlie219,,charlie466,0,c,0.533775354,0
charlie,220,start,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,off to a very early start,dinner,0,charlie220,,charlie467,2,c,0.026521196,2
charlie,221,assume,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,assume you leave at,dinner,4,charlie221,,charlie468,5,c,0.193461781,5
charlie,221,leave,TRUE,TRUE,FALSE,at,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,assume you leave at,dinner,4,charlie221,,charlie470,4,c,0.986171947,4
charlie,226,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you know how to hold your glass,dinner,5,charlie226,,charlie471,8,c,0.445237133,8
charlie,226,hold,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you know how to hold your glass,dinner,5,charlie226,,charlie473,6,c,0.43705387,6
charlie,231,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST,dinner,5,charlie231,,charlie474,3,c,0.678507983,3
charlie,232,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you eat,dinner,9,charlie232,,charlie475,9,c,0.98960503,9
charlie,236,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,do you know who that be-3S Charlie,dinner,5,charlie236,,charlie476,3,c,0.291429482,3
charlie,239,put,TRUE,TRUE,TRUE,in,touch,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will put-ZERO you direct-dadj in touch with the person himself,dinner,1,charlie239,,charlie477,6,c,0.447365846,6
charlie,241,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you say hi to Ralph,dinner,9,charlie241,,charlie478,9,c,0.249903337,9
charlie,244,say,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,say it be-PAST your birth,dinner,6,charlie244,,charlie481,5,c,0.501709035,5
charlie,251,thank,TRUE,FALSE,FALSE,for,call,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,thank-3S for call-PRESP,dinner,9,charlie251,,charlie490,6,c,0.337276501,6
charlie,252,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh you do-PAST,dinner,7,charlie252,,charlie492,5,c,0.628316828,5
charlie,253,guess,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,get,well I guess we do-PAST~not get back late because we go-PAST to the baseball game,dinner,3,charlie253,,charlie493,3,c,0.974011611,3
charlie,253,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well I guess we do-PAST~not get back late because we go-PAST to the baseball game,dinner,3,charlie253,,charlie494,6,c,0.240655778,6
charlie,253,go,FALSE,TRUE,FALSE,to,game,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well I guess we do-PAST~not get back late because we go-PAST to the baseball game,dinner,3,charlie253,,charlie495,0,c,0.74068204,0
charlie,254,make,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,let,and it make-PAST a perfect day with him let-ZERO me tell you,dinner,2,charlie254,,charlie496,0,c,0.609775924,0
charlie,254,let,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,tell,and it make-PAST a perfect day with him let-ZERO me tell you,dinner,2,charlie254,,charlie498,2,c,0.988927293,2
charlie,254,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and it make-PAST a perfect day with him let-ZERO me tell you,dinner,2,charlie254,,charlie501,4,c,0.109246618,4
