child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],verb,sent,subcorp
david,0,0,0,0,0,0,0,1,have,I real-dadj do~not have anything for dessert,5
david,0,0,0,0,0,0,1,0,have,oh you must have some dessert,7
david,0,0,0,0,0,0,1,0,touch,no do~not touch it now,8
david,0,0,0,0,0,0,0,1,talk,you can talk into it,9
david,0,0,0,0,0,0,1,0,say,you can say thing-PL to it,2
david,0,0,0,0,0,0,1,0,touch,no do~not touch it,8
david,0,0,0,0,0,0,1,0,touch,do~not touch it because that~will mess everything up,9
david,0,0,0,0,0,0,0,1,mess,do~not touch it because that~will mess everything up,9
david,0,0,0,0,0,0,1,0,touch,do~not touch it anymore,5
david,0,0,0,0,0,0,1,0,ruin,you will-COND ruin the tape,4
david,0,0,0,0,0,0,0,0,sit,sit up here,6
david,0,0,0,0,0,0,0,0,sit,sit up here,7
david,0,0,0,0,0,0,0,1,happen,David what happen-3S to him,8
david,0,0,0,0,0,0,0,0,find,I do-PAST~not find out,1
david,0,0,0,0,0,0,0,0,do,do-3S he ever eat them,7
david,0,0,0,0,0,0,1,0,eat,do-3S he ever eat them,7
david,0,1,0,0,1,0,0,0,want,you want~to go out to Brigham~s later,1
david,0,0,0,0,0,0,0,1,go,you want~to go out to Brigham~s later,1
david,0,0,0,0,0,0,0,1,go,if you do~not go to that concert,4
david,0,0,0,0,0,0,0,0,sort,actual-dadj I~genmod sort sort of like to go to the concert,7
david,0,0,0,0,0,0,0,1,sort,actual-dadj I~genmod sort sort of like to go to the concert,7
david,0,0,0,0,0,0,0,1,go,actual-dadj I~genmod sort sort of like to go to the concert,7
david,0,0,0,0,0,0,1,0,like,you like him do~not you,8
david,0,0,0,0,0,0,0,0,like,I do~not like walk-PRESP ten mile-PL,9
david,0,0,0,0,0,0,0,0,take,you could always take,5
david,0,0,0,0,0,0,0,0,do,I do oh I do so like,3
david,0,0,0,0,0,0,0,0,do,I do oh I do so like,3
david,0,1,0,0,1,0,1,0,get,how do-PAST he get them to eat them,5
david,0,0,0,0,0,0,1,0,eat,how do-PAST he get them to eat them,5
david,0,1,0,0,1,0,1,0,have,I should~have have-PAST some dessert to keep him at the table long-CP,9
david,0,0,0,0,0,0,1,1,keep,I should~have have-PAST some dessert to keep him at the table long-CP,9
david,0,0,0,0,0,0,0,1,think,I~be try-PRESP to think of what I have here,9
david,0,0,0,0,0,0,0,0,have,I~be try-PRESP to think of what I have here,9
david,0,0,0,0,0,0,1,0,like,will-COND you like some cocoa David,2
david,0,0,0,0,0,0,1,0,do,no whip creme~be on the table and you can do it yourself,3
david,0,0,0,0,0,0,0,1,sit,sit down on your chair and honey you can do it,5
david,0,0,0,0,0,0,1,0,do,sit down on your chair and honey you can do it,5
david,0,0,0,0,0,0,1,0,let,let-ZERO Dad show you how to do it exact-dadj the right way,1
david,0,0,0,0,0,0,1,0,do,let-ZERO Dad show you how to do it exact-dadj the right way,1
david,1,1,1,1,0,0,0,0,know,first first you know what we do,1
david,0,0,0,0,0,0,1,0,do,first first you know what we do,1
david,0,0,0,0,0,0,1,0,push,push it,6
david,0,0,0,0,0,0,1,0,shake,first we shake it up,9
david,0,0,0,0,0,0,0,0,wait,let~us wait till you get the whip-PASTP creme I mean until you until you get something to put-ZERO it on,6
david,0,1,1,1,0,0,0,0,get,let~us wait till you get the whip-PASTP creme I mean until you until you get something to put-ZERO it on,6
david,0,0,0,0,0,0,0,1,mean,let~us wait till you get the whip-PASTP creme I mean until you until you get something to put-ZERO it on,6
david,0,0,0,0,0,0,0,0,get,let~us wait till you get the whip-PASTP creme I mean until you until you get something to put-ZERO it on,6
david,0,0,0,0,0,0,1,0,put,let~us wait till you get the whip-PASTP creme I mean until you until you get something to put-ZERO it on,6
david,0,0,0,0,0,0,1,0,squirt,you can squirt it yourself,0
david,0,0,0,0,0,0,0,0,side,okay now turn it side down,1
david,0,0,0,0,0,0,1,0,give,and then you just give it a little squirt,5
david,0,0,0,0,0,0,1,1,hold,you hold it with one hand and squirt it with the other,3
david,0,0,0,0,0,0,1,1,squirt,you hold it with one hand and squirt it with the other,3
david,0,0,0,0,0,0,1,0,get,get-PAST the idea,4
david,0,0,0,0,0,0,0,0,know,I do~not know if there~be go-PRESP~to be enough in there,9
david,0,0,0,0,0,0,0,1,feel,I feel like have-PRESP something with this on top,3
david,0,0,0,0,0,0,0,0,have,I~will have some,0
david,0,0,0,0,0,0,1,0,have,you have ginger ale and whip-PASTP cream,0
david,0,1,0,0,1,0,0,0,want,well after see-PRESP that house that Betty last week I just never want~to be in a house like that,6
david,0,0,0,0,0,0,0,0,think,too much just to think about even if she do-3S~not do any work on it,4
david,0,0,0,0,0,0,1,0,do,too much just to think about even if she do-3S~not do any work on it,4
david,0,1,1,1,0,0,0,0,guess,I guess she have-PAST about two thousand,5
david,0,0,0,0,0,0,0,1,have,I guess she have-PAST about two thousand,5
david,0,0,0,0,0,0,0,0,have,you have one already do~not you,3
david,0,0,0,0,0,0,0,0,take,I~will take this,9
david,0,0,0,0,0,0,1,1,wipe,wipe it off on this,4
david,0,0,0,0,0,0,1,0,give,no give him that one,1
david,0,0,0,0,0,0,1,0,wipe,you gotta wipe it off,9
david,0,0,0,0,0,0,1,0,wipe,wipe it off,8
david,0,0,0,0,0,0,0,1,put,she put-ZERO about three thousand dollar-PL into this quilt-PRESP business and she have-3S~not make-PAST any money on it,1
david,0,0,0,0,0,0,1,0,make,she put-ZERO about three thousand dollar-PL into this quilt-PRESP business and she have-3S~not make-PAST any money on it,1
david,0,0,0,0,0,0,0,0,use,and she use-3S the basement for,9
david,0,0,0,0,0,0,0,0,say,I will-COND say just mediocre,6
david,0,0,0,0,0,0,1,0,realize,when she~be lose-PRESP money do-3S she realize it,6
david,0,0,0,0,0,0,0,0,realize,do-3S she realize,7
david,0,0,0,0,0,0,1,0,bring,why do-PAST they bring water outside,5
david,0,0,0,0,0,0,1,0,have,the teach-dv have water to drink,8
david,0,0,0,0,0,0,1,0,drink,do you drink it too,2
david,0,0,0,0,0,0,1,0,have,where do you have your snack,3
david,0,0,0,0,0,0,0,0,see,I see,2
david,0,0,0,0,0,0,1,0,bring,do they bring table-PL outside,3
david,0,0,0,0,0,0,0,1,sit,or do you sit around on the step-PL and have your snack,4
david,0,0,0,0,0,0,1,0,have,or do you sit around on the step-PL and have your snack,4
david,0,0,0,0,0,0,0,0,get,I~genmod good-CP get a,9
david,0,1,0,1,0,0,0,0,think,do you real-dadj think be-PAST serious about,9
david,0,1,0,0,1,0,0,0,want,if you want~to drink it,4
david,0,0,0,0,0,0,1,0,drink,if you want~to drink it,4
david,0,0,0,0,0,0,1,1,want,I do~not even real-dadj want you to,1
david,0,0,0,0,0,0,0,0,mix,no you do~not mix the two,8
david,0,0,0,0,0,0,0,0,eat,you~be you~be not go-PRESP~to eat anything,8
david,0,0,0,0,0,0,0,0,find,find out,3
david,0,0,0,0,0,0,1,0,think,I do~not think it~be go-PRESP~to be too bad,4
david,0,1,0,0,1,0,1,0,put,the thing be-3S if they~be serious about leave-PRESP then they will~not put-ZERO a real fight to get that rent increase stop-PAST,2
david,0,1,1,1,0,0,0,0,get,the thing be-3S if they~be serious about leave-PRESP then they will~not put-ZERO a real fight to get that rent increase stop-PAST,2
david,0,0,0,0,0,0,0,0,stop,the thing be-3S if they~be serious about leave-PRESP then they will~not put-ZERO a real fight to get that rent increase stop-PAST,2
david,0,1,1,1,0,0,0,0,think,I think I think they prefer not to,0
david,0,1,1,1,0,0,0,0,think,I think I think they prefer not to,0
david,0,0,0,0,0,0,0,1,prefer,I think I think they prefer not to,0
david,0,0,0,0,0,0,0,0,think,it~be the matter of the amount I think,7
david,0,0,0,0,0,0,1,1,charge,yeah they what~genmod they charge for rent in nineteen seventy five be-PAST the first release that they have-PAST in a long time,9
david,0,0,0,0,0,0,0,1,have,yeah they what~genmod they charge for rent in nineteen seventy five be-PAST the first release that they have-PAST in a long time,9
david,0,0,0,0,0,0,0,0,time,yeah they what~genmod they charge for rent in nineteen seventy five be-PAST the first release that they have-PAST in a long time,9
david,0,0,0,0,0,0,0,0,know,I just do~not know,8
david,0,0,0,0,0,0,1,0,have,they have-PAST a ten dollar raise,9
david,0,0,1,1,0,0,0,0,come,when they come-PAST they be-PAST they be-PAST pay-PRESP hundred and twenty dollar-PL,3
david,0,0,0,0,0,0,1,0,have,and they have-PAST a ten dollar raise the first the first year,9
david,0,0,0,0,0,0,0,0,have,they have-PAST a a studio,4
david,0,0,0,0,0,0,1,0,have,yeah they have-PAST a ten dollar raise the first year,0
david,0,0,0,0,0,0,1,1,feel,I feel sorry for some of these person-PL that be-PRES on like two hundred dollar fellowship-PL or something,5
david,0,0,0,0,0,0,0,0,live,how~be they go-PRESP~to live,2
david,0,0,0,0,0,0,1,0,have,especial-dadj the one-PL that have three kid-PL,9
david,0,0,0,0,0,0,1,0,join,like everybody of course be-3S go-PRESP to join some kind of a,4
david,0,1,0,0,1,0,0,0,want,or sign something say-PRESP they do~not want~to pay more rent,5
david,0,0,0,0,0,0,1,0,pay,or sign something say-PRESP they do~not want~to pay more rent,5
david,0,0,0,0,0,0,0,0,know,yeah well you know it~be that K Elliot,8
david,0,1,0,0,1,0,0,0,love,I will-COND love to show him up,1
david,0,0,0,0,0,0,1,0,show,I will-COND love to show him up,1
david,0,1,0,0,1,0,0,0,want,want me to try it,5
david,0,0,0,0,0,0,1,0,try,want me to try it,5
david,1,1,1,1,0,0,0,0,see,see how I like it,5
david,0,0,0,0,0,0,1,0,like,see how I like it,5
david,0,0,0,0,0,0,0,0,taste,taste-3S good,0
david,0,0,0,0,0,0,1,0,like,I like it,3
david,0,0,0,0,0,0,1,1,accept,yeah well the thing be-3S we just can~not accept it without at least put-PRESP up a fight,5
david,0,0,0,0,0,0,0,0,know,you know,3
david,0,0,0,0,0,0,0,0,happen,the bad-SP that could happen be-3S that we could,4
david,0,1,0,0,1,0,0,0,want,you want~to go outside and play for awhile,5
david,0,0,0,0,0,0,0,0,go,you want~to go outside and play for awhile,5
david,0,0,0,0,0,0,0,0,know,I do~not know if,4
david,0,0,1,1,0,0,1,0,ask,you hafta ask Daddy if he~be go-PRESP~to take you,7
david,0,0,0,0,0,0,1,0,take,you hafta ask Daddy if he~be go-PRESP~to take you,7
david,0,0,0,0,0,0,0,0,come,come here,4
david,0,0,0,0,0,0,1,0,let,let-ZERO me,5
david,0,0,0,0,0,0,0,1,dribble,your dribble-3S on your chin,5
eddie,0,0,0,0,0,0,0,0,sit,where be-PRES you go-PRESP~to sit,8
eddie,0,0,0,0,0,0,0,0,eat,do-PAST you eat before,3
eddie,0,0,0,0,0,0,0,0,do,do-PAST you eat before Eddie,6
eddie,0,0,0,0,0,0,0,0,eat,do-PAST you eat before Eddie,6
eddie,0,0,0,0,0,0,0,0,eat,do-PAST you eat before,3
eddie,0,0,0,0,0,0,0,0,know,well I do~not know,4
eddie,0,0,0,0,0,0,1,0,do,do-PAST you,3
eddie,0,0,0,0,0,0,1,1,eat,who do-PAST you eat with,6
eddie,0,0,0,0,0,0,0,0,do,do-PAST you eat with the twin-PL,0
eddie,0,0,0,0,0,0,0,1,eat,do-PAST you eat with the twin-PL,0
eddie,0,0,0,0,0,0,0,0,get,well I~be go-PRESP~to get start-PASTP,7
eddie,0,0,0,0,0,0,0,0,eat,I~be go-PRESP~to eat,1
eddie,0,0,0,0,0,0,0,0,sit,alright you sit down,0
eddie,0,0,0,0,0,0,1,1,bring,I~be go-PRESP~to bring it to you,0
eddie,0,0,0,0,0,0,0,0,come,come on,6
eddie,0,0,0,0,0,0,0,0,sit,sit down,3
eddie,0,0,0,0,0,0,0,1,eat,you~be you~be not go-PRESP to eat with those at the table,3
eddie,0,0,0,0,0,0,0,1,sit,sit in the chair and Mommy will serve you,5
eddie,0,0,0,0,0,0,1,0,serve,sit in the chair and Mommy will serve you,5
eddie,0,0,0,0,0,0,0,0,come,come on,5
eddie,0,0,0,0,0,0,1,0,bring,I~will bring you your meat,9
eddie,0,0,0,0,0,0,0,0,sit,sit down,8
eddie,0,0,0,0,0,0,0,0,want,you want this,9
eddie,0,0,0,0,0,0,0,0,leave,grape leave-3S,1
eddie,0,0,0,0,0,0,0,0,sit,sit right now,9
eddie,0,0,0,0,0,0,1,0,sit,sit right,2
eddie,0,0,0,0,0,0,1,0,sit,sit right,0
eddie,0,0,0,0,0,0,0,0,know,I do~not know,4
eddie,0,0,0,0,0,0,0,0,know,I do~not know,7
eddie,1,1,1,1,0,0,1,0,tell,tell me what you do-PAST all day,4
eddie,0,0,0,0,0,0,1,0,do,tell me what you do-PAST all day,4
eddie,0,0,0,0,0,0,1,0,tell,tell Daddy where do-PAST we go this morning with Philip and Mark,8
eddie,0,0,0,0,0,0,1,1,go,tell Daddy where do-PAST we go this morning with Philip and Mark,8
eddie,0,1,0,0,1,0,0,0,have,oh I have-PAST to work today,4
eddie,0,0,0,0,0,0,0,0,work,oh I have-PAST to work today,4
eddie,0,0,0,0,0,0,0,1,go,I go-PAST to the hospital,4
eddie,0,0,0,0,0,0,0,0,get,I get-PAST dress-PASTP this morning,8
eddie,0,0,0,0,0,0,0,0,get,I get-PAST up,6
eddie,0,0,0,0,0,0,0,1,go,I go-PAST to the car,7
eddie,0,0,0,0,0,0,1,0,have,I have-PAST breakfast,3
eddie,0,0,0,0,0,0,1,0,wait,no wait a minute,2
eddie,0,0,0,0,0,0,0,1,go,I go-PAST to the hospital and I see-PAST sick person-PL and I take-PAST care of all their problem-PL,9
eddie,0,0,0,0,0,0,0,0,see,I go-PAST to the hospital and I see-PAST sick person-PL and I take-PAST care of all their problem-PL,9
eddie,0,0,0,0,0,0,1,0,take,I go-PAST to the hospital and I see-PAST sick person-PL and I take-PAST care of all their problem-PL,9
eddie,0,0,0,0,0,0,1,0,read,I read-ZERO all the x_ray-PL,4
eddie,0,0,0,0,0,0,0,0,do,some do-PAST,5
eddie,0,0,0,0,0,0,0,0,get,some get-PAST sick to their stomach,5
eddie,1,1,1,1,0,0,1,0,tell,now why do~not do~not you tell Daddy what you do-PAST,4
eddie,0,0,0,0,0,0,1,0,do,now why do~not do~not you tell Daddy what you do-PAST,4
eddie,1,1,1,1,0,0,1,0,tell,now tell me what you do-PAST,2
eddie,0,0,0,0,0,0,1,0,do,now tell me what you do-PAST,2
eddie,0,0,0,0,0,0,0,0,go,nope where~genmod you go,1
eddie,1,1,0,1,0,0,0,0,know,I know where that be-3S,2
eddie,0,0,0,0,0,0,0,0,see,and who do-PAST we see when we be-PAST at the play,7
eddie,0,0,0,0,0,0,1,0,tell,and what do-PAST you tell him,9
eddie,0,0,0,0,0,0,1,0,see,he be-PAST surprise-PASTP to see us so he will-COND have expect-PASTP us on Friday right,9
eddie,0,1,1,1,0,0,1,0,tell,we tell-PAST him you go-PAST to the play group on Friday but you do~not go anymore now,6
eddie,0,0,0,0,0,0,0,1,go,we tell-PAST him you go-PAST to the play group on Friday but you do~not go anymore now,6
eddie,0,0,0,0,0,0,0,0,go,we tell-PAST him you go-PAST to the play group on Friday but you do~not go anymore now,6
eddie,0,0,0,0,0,0,0,0,chew,chew that good,8
eddie,0,0,0,0,0,0,0,0,play,do~not play around,6
eddie,0,0,0,0,0,0,1,0,chew,chew it good,4
eddie,0,0,0,0,0,0,0,0,come,come on,9
eddie,0,0,0,0,0,0,0,1,eat,eat with your fork not your hand-PL,0
eddie,0,0,0,0,0,0,1,0,tell,Edward what do-PAST Daddy tell you,8
eddie,0,0,0,0,0,0,1,0,use,use your fork please,4
eddie,0,0,0,0,0,0,0,1,eat,no use the fork to eat with okay,8
eddie,0,0,0,0,0,0,0,0,take,we take-PAST the car down to the play,9
eddie,0,0,0,0,0,0,1,0,take,we take-PAST baby Mark and Mary Ellen with us right,3
eddie,0,1,1,1,0,0,0,0,come,how come you do-PAST~not walk,8
eddie,0,0,0,0,0,0,0,0,walk,how come you do-PAST~not walk,8
eddie,0,0,0,0,0,0,1,0,have,we have-PAST too many person-PL,6
eddie,0,0,0,0,0,0,1,1,have,do-PAST we have refreshment-PL at the play,2
eddie,0,0,0,0,0,0,0,1,go,you go-PAST in the morning,2
eddie,0,0,0,0,0,0,0,1,go,do-PAST you go in the morning,6
eddie,0,0,0,0,0,0,1,1,have,what do-PAST you have for lunch with you,7
eddie,0,0,0,0,0,0,0,1,go,go home for lunch,7
eddie,0,0,0,0,0,0,1,0,eat,what do-PAST you eat,3
eddie,0,0,0,0,0,0,0,0,have,they have-PAST quite a bit of salad all three of them,6
eddie,0,0,0,0,0,0,1,0,want,you want more meat,2
eddie,0,1,0,0,1,0,0,0,want,you want more to eat,6
eddie,0,0,0,0,0,0,0,0,eat,you want more to eat,6
eddie,0,0,0,0,0,0,0,1,want,oh she do-3S~not want to until you real-dadj start talk-PRESP Edward okay,6
eddie,0,0,0,0,0,0,0,0,start,oh she do-3S~not want to until you real-dadj start talk-PRESP Edward okay,6
eddie,0,0,0,0,0,0,0,0,sit,sit good now,1
eddie,0,0,0,0,0,0,0,0,come,come on,3
eddie,0,0,0,0,0,0,0,0,know,now you do~not know that,5
eddie,0,0,0,0,0,0,0,0,know,how do you know hm,8
eddie,0,0,0,0,0,0,1,0,eat,okay eat your salad,6
eddie,0,0,0,0,0,0,1,0,like,Floyd will-COND you like some more meat,2
eddie,0,0,0,0,0,0,1,0,like,Edward will-COND you like some more meat yes or no,4
eddie,0,0,0,0,0,0,0,0,have,I~will have a little more meat,7
eddie,0,0,0,0,0,0,0,0,like,will-COND you like some of his meat,0
eddie,0,0,0,0,0,0,1,0,like,will-COND will-COND you like it,5
eddie,0,0,0,0,0,0,0,0,know,I be-PAST go-PRESP to but I do-PAST~not know if you~genmod want it or not,4
eddie,0,0,0,0,0,0,1,0,want,I be-PAST go-PRESP to but I do-PAST~not know if you~genmod want it or not,4
eddie,0,1,1,1,0,0,1,0,cook,you~genmod good-CP cook it and I~will eat it later,1
eddie,0,0,0,0,0,0,1,0,eat,you~genmod good-CP cook it and I~will eat it later,1
eddie,0,0,0,0,0,0,0,0,play,do~not play now,5
eddie,0,0,0,0,0,0,0,0,sit,sit down and eat,2
eddie,0,0,0,0,0,0,0,0,eat,sit down and eat,2
eddie,0,0,0,0,0,0,0,0,come,come on,1
eddie,0,0,0,0,0,0,0,0,have,you can have a little bit of ginger ale if you~genmod like,4
eddie,0,0,0,0,0,0,1,0,tell,do-PAST you tell Daddy who have-PAST supper with us last night,0
eddie,0,0,0,0,0,0,1,1,have,do-PAST you tell Daddy who have-PAST supper with us last night,0
eddie,0,0,0,0,0,0,1,0,eat,who eat-PAST here last night,4
eddie,0,0,0,0,0,0,1,0,see,I do-PAST~not see you last night,1
eddie,0,0,0,0,0,0,1,0,see,I do-PAST~not see you last night,5
eddie,0,1,0,1,0,0,0,0,know,no you know Daddy be-PAST~not home,9
eddie,1,1,1,1,0,0,1,0,tell,tell me what you do-PAST last night,6
eddie,0,0,0,0,0,0,1,0,do,tell me what you do-PAST last night,6
eddie,0,1,1,1,0,0,1,0,tell,tell him tell him what happen-PAST,7
eddie,0,0,0,0,0,0,0,0,happen,tell him tell him what happen-PAST,7
eddie,0,0,0,0,0,0,1,0,have,we have-PAST lots_of thing-PL happen-PRESP,7
eddie,0,0,0,0,0,0,1,1,heat,in fact we~will heat Daddy up some corn I think,4
eddie,0,0,0,0,0,0,0,0,think,in fact we~will heat Daddy up some corn I think,4
eddie,0,0,0,0,0,0,0,0,have,I do-PAST~not have any yet today,6
eddie,0,0,0,0,0,0,0,0,cook,Mommy~s go-PRESP~to cook some now,8
eddie,0,1,0,0,1,0,1,0,come,and who else come-PAST to see us last night,8
eddie,0,0,0,0,0,0,1,0,see,and who else come-PAST to see us last night,8
eddie,0,0,0,0,0,0,0,0,eat,do-PAST he eat also,3
eddie,0,0,0,0,0,0,0,0,eat,he do-PAST~not eat,4
eddie,0,0,0,0,0,0,1,0,give,do-PAST you give Uncle Joe something to eat,1
eddie,0,0,0,0,0,0,0,0,eat,do-PAST you give Uncle Joe something to eat,1
eddie,0,0,0,0,0,0,0,0,eat,what do-PAST Uncle Joe have_to eat when he come-PAST over,1
eddie,0,0,0,0,0,0,0,0,come,what do-PAST Uncle Joe have_to eat when he come-PAST over,1
